"Year","Month","Day","site","mean_temp_c","max_temp_c","min_temp_c"
2004,12,13,"MOHK",15.329,15.62,15.13
2004,12,13,"NAPL",15.2308,15.49,15.06
2004,12,13,"SCDI",14.9322,15.23,14.26
2004,12,13,"SCTW",14.9769,15.37,14.15
2004,12,14,"ABUR",15.1249,15.47,14.83
2004,12,14,"AHND",15.5067,15.71,15.39
2004,12,14,"AQUE",15.416,15.59,15.19
2004,12,14,"BULL",15.0777,15.32,14.84
2004,12,14,"CARP",15.2306,15.44,15.05
2004,12,14,"GOLB",15.2817,15.64,15.12
2004,12,14,"IVEE",15.2131,15.45,14.88
2004,12,14,"MOHK",15.2335,15.62,14.99
2004,12,14,"NAPL",15.223,15.67,14.97
2004,12,14,"SCDI",15.0559,15.23,14.44
2004,12,14,"SCTW",15.214,15.45,15.11
2004,12,15,"ABUR",15.0477,15.29,14.83
2004,12,15,"AHND",15.4233,15.71,15.23
2004,12,15,"AQUE",15.3536,15.59,15.11
2004,12,15,"BULL",15.2873,15.57,15.01
2004,12,15,"CARP",15.3992,15.62,15.21
2004,12,15,"GOLB",15.2835,15.56,15.12
2004,12,15,"IVEE",15.1966,15.45,14.93
2004,12,15,"MOHK",15.2828,15.48,15.13
2004,12,15,"NAPL",15.2103,15.41,15.06
2004,12,15,"SCDI",15.1246,15.49,14.51
2004,12,15,"SCTW",15.3515,15.71,15.11
2004,12,16,"ABUR",14.994,15.21,14.68
2004,12,16,"AHND",15.3177,15.55,15.08
2004,12,16,"AQUE",15.2755,15.46,15.02
2004,12,16,"BULL",15.1346,15.4,14.93
2004,12,16,"CARP",15.3118,15.62,15.05
2004,12,16,"GOLB",15.2129,15.56,14.86
2004,12,16,"IVEE",15.3109,15.45,14.97
2004,12,16,"MOHK",15.2453,15.48,15.13
2004,12,16,"NAPL",15.1419,15.32,15.06
2004,12,16,"SCDI",14.8923,15.23,14.09
2004,12,16,"SCTW",15.0846,15.54,14.41
2004,12,17,"ABUR",14.9918,15.12,14.83
2004,12,17,"AHND",15.0731,15.39,14.45
2004,12,17,"AQUE",15.045,15.28,14.23
2004,12,17,"BULL",15.1258,15.4,14.84
2004,12,17,"CARP",15.3346,15.62,15.05
2004,12,17,"GOLB",15.1996,15.47,14.94
2004,12,17,"IVEE",15.2003,15.36,14.97
2004,12,17,"MOHK",15.2011,15.48,14.99
2004,12,17,"NAPL",15.0596,15.23,14.71
2004,12,17,"SCDI",14.448,14.79,13.73
2004,12,17,"SCTW",14.7246,15.11,14.24
2004,12,18,"ABUR",14.9259,15.12,14.68
2004,12,18,"AHND",14.869,15.23,14.76
2004,12,18,"AQUE",14.9318,15.12,14.58
2004,12,18,"BULL",15.03,15.32,14.76
2004,12,18,"CARP",15.2596,15.62,14.89
2004,12,18,"GOLB",15.0849,15.38,14.86
2004,12,18,"IVEE",15.0538,15.19,14.97
2004,12,18,"MOHK",15.1477,15.31,14.96
2004,12,18,"NAPL",14.9933,15.15,14.88
2004,12,18,"SCDI",14.6724,14.88,14.16
2004,12,18,"SCTW",14.8467,15.11,14.49
2004,12,19,"ABUR",14.8781,15.12,14.68
2004,12,19,"AHND",14.8119,15.08,14.61
2004,12,19,"AQUE",14.8283,15.12,14.4
2004,12,19,"BULL",14.7256,15.06,14.49
2004,12,19,"CARP",15.3019,15.53,15.05
2004,12,19,"GOLB",15.0654,15.3,14.86
2004,12,19,"IVEE",15.154,15.28,15.06
2004,12,19,"MOHK",15.1014,15.48,14.83
2004,12,19,"NAPL",14.8693,15.06,14.71
2004,12,19,"SCDI",14.786,14.97,14.6
2004,12,19,"SCTW",14.9777,15.19,14.76
2004,12,20,"ABUR",14.9281,15.12,14.83
2004,12,20,"AHND",14.9067,15.08,14.76
2004,12,20,"AQUE",14.8926,15.12,14.66
2004,12,20,"BULL",14.5865,14.8,14.41
2004,12,20,"CARP",15.3702,15.62,15.05
2004,12,20,"GOLB",15.076,15.3,14.86
2004,12,20,"IVEE",15.0391,15.28,14.79
2004,12,20,"MOHK",15.1647,15.48,14.96
2004,12,20,"NAPL",14.9028,15.23,14.63
2004,12,20,"SCDI",14.7942,14.97,14.34
2004,12,20,"SCTW",14.956,15.19,14.49
2004,12,21,"ABUR",14.9747,15.12,14.83
2004,12,21,"AHND",15.0538,15.39,14.92
2004,12,21,"AQUE",15.0137,15.12,14.84
2004,12,21,"BULL",14.6839,15.06,14.41
2004,12,21,"CARP",15.268,15.44,15.05
2004,12,21,"GOLB",15.0268,15.3,14.94
2004,12,21,"IVEE",15.1477,15.36,14.97
2004,12,21,"MOHK",15.1409,15.48,14.96
2004,12,21,"NAPL",14.942,15.49,14.63
2004,12,21,"SCDI",14.9573,15.06,14.77
2004,12,21,"SCTW",15.0719,15.28,14.93
2004,12,22,"ABUR",14.9793,15.12,14.83
2004,12,22,"AHND",14.9029,15.39,14.61
2004,12,22,"AQUE",14.8434,14.97,14.76
2004,12,22,"BULL",14.4098,14.72,14.15
2004,12,22,"CARP",15.1609,15.36,15.01
2004,12,22,"GOLB",14.9855,15.21,14.86
2004,12,22,"IVEE",15.0561,15.19,14.97
2004,12,22,"MOHK",15.0923,15.31,14.83
2004,12,22,"NAPL",14.8591,14.98,14.71
2004,12,22,"SCDI",14.8256,14.97,13.49
2004,12,22,"SCTW",15.0008,15.19,14.49
2004,12,23,"ABUR",14.9119,15.12,14.83
2004,12,23,"AHND",14.7956,15.08,14.61
2004,12,23,"AQUE",14.8024,14.97,14.58
2004,12,23,"BULL",14.5561,14.8,14.41
2004,12,23,"CARP",15.0213,15.27,14.73
2004,12,23,"GOLB",14.8778,15.12,14.68
2004,12,23,"IVEE",14.8493,15.02,14.53
2004,12,23,"MOHK",15.0364,15.31,14.68
2004,12,23,"NAPL",14.8218,15.06,14.63
2004,12,23,"SCDI",14.5947,14.79,13.99
2004,12,23,"SCTW",14.7825,15.11,14.58
2004,12,24,"ABUR",14.8338,15.04,14.68
2004,12,24,"AHND",14.8912,15.23,14.61
2004,12,24,"AQUE",14.8601,14.97,14.67
2004,12,24,"BULL",14.7112,14.89,14.49
2004,12,24,"CARP",15.0877,15.37,14.73
2004,12,24,"GOLB",14.845,15.12,14.6
2004,12,24,"IVEE",14.7958,15.06,14.62
2004,12,24,"MOHK",14.9079,15.31,14.68
2004,12,24,"NAPL",14.8505,15.15,14.63
2004,12,24,"SCDI",14.6966,14.88,14.6
2004,12,24,"SCTW",14.6775,14.84,14.58
2004,12,25,"ABUR",14.8905,15.04,14.68
2004,12,25,"AHND",14.9621,15.23,14.76
2004,12,25,"AQUE",14.8965,15.12,14.76
2004,12,25,"BULL",14.6489,14.89,14.41
2004,12,25,"CARP",14.872,15.1,14.58
2004,12,25,"GOLB",14.7932,15.12,14.42
2004,12,25,"IVEE",14.7748,14.93,14.62
2004,12,25,"MOHK",14.8796,15.15,14.68
2004,12,25,"NAPL",14.7663,15.06,14.54
2004,12,25,"SCDI",14.7634,14.88,14.68
2004,12,25,"SCTW",14.8194,15.11,14.67
2004,12,26,"ABUR",14.9017,15.04,14.68
2004,12,26,"AHND",14.9419,15.23,14.76
2004,12,26,"AQUE",14.8773,15.12,14.67
2004,12,26,"BULL",14.6644,14.89,14.49
2004,12,26,"CARP",14.882,15.1,14.58
2004,12,26,"GOLB",14.8819,15.12,14.68
2004,12,26,"IVEE",14.7565,15.11,14.41
2004,12,26,"MOHK",14.9503,15.15,14.68
2004,12,26,"NAPL",14.7581,14.98,14.63
2004,12,26,"SCDI",14.8421,14.97,14.77
2004,12,26,"SCTW",14.8983,15.11,14.49
2004,12,27,"ABUR",14.7358,14.95,14.52
2004,12,27,"AHND",14.6465,14.76,14.45
2004,12,27,"AQUE",14.536,14.81,14.23
2004,12,27,"BULL",14.3505,14.72,13.98
2004,12,27,"CARP",14.5703,14.75,14.42
2004,12,27,"GOLB",14.5872,14.69,14.42
2004,12,27,"IVEE",14.5961,14.76,14.44
2004,12,27,"MOHK",14.5665,14.87,14.17
2004,12,27,"NAPL",14.6684,14.72,14.54
2004,12,27,"SCDI",14.5455,14.79,14
2004,12,27,"SCTW",14.5965,14.93,14.07
2004,12,28,"ABUR",14.4289,14.69,14.21
2004,12,28,"AHND",14.4333,14.61,14.29
2004,12,28,"AQUE",14.4546,14.66,14.14
2004,12,28,"BULL",14.248,14.54,13.98
2004,12,28,"CARP",14.2535,14.49,14.11
2004,12,28,"GOLB",14.3153,14.43,14.16
2004,12,28,"IVEE",14.401,14.59,14.27
2004,12,28,"MOHK",14.2752,14.52,14.06
2004,12,28,"NAPL",14.5709,14.72,14.36
2004,12,28,"SCDI",13.4469,14.16,13.13
2004,12,28,"SCTW",13.4608,14.15,13.04
2004,12,29,"ABUR",14.4567,14.61,14.21
2004,12,29,"AHND",14.6444,14.76,14.61
2004,12,29,"AQUE",14.5809,14.67,14.49
2004,12,29,"BULL",14.3452,14.54,14.15
2004,12,29,"CARP",14.1752,14.32,14.11
2004,12,29,"GOLB",14.4179,14.43,14.34
2004,12,29,"IVEE",14.5228,14.67,14.36
2004,12,29,"MOHK",14.3575,14.52,14.21
2004,12,29,"NAPL",14.4581,14.54,14.19
2004,12,29,"SCDI",14.0981,14.35,13.73
2004,12,29,"SCTW",14.0983,14.41,13.72
2004,12,30,"ABUR",14.4012,14.52,14.21
2004,12,30,"AHND",14.6127,14.76,14.45
2004,12,30,"AQUE",14.5973,14.67,14.49
2004,12,30,"BULL",14.353,14.63,14.06
2004,12,30,"CARP",14.32,14.4,14.27
2004,12,30,"GOLB",14.3898,14.52,14.16
2004,12,30,"IVEE",14.3758,14.5,14.18
2004,12,30,"MOHK",14.232,14.43,14.06
2004,12,30,"NAPL",14.4012,14.54,14.19
2004,12,30,"SCDI",14.3435,14.44,14.25
2004,12,30,"SCTW",14.4842,14.67,14.32
2004,12,31,"ABUR",14.3074,14.52,14.06
2004,12,31,"AHND",14.52,14.61,14.45
2004,12,31,"AQUE",14.4303,14.5,14.31
2004,12,31,"BULL",14.2849,14.54,14.15
2004,12,31,"CARP",14.3161,14.49,14.11
2004,12,31,"GOLB",14.1889,14.42,14.16
2004,12,31,"IVEE",14.2858,14.59,14.09
2004,12,31,"MOHK",14.1228,14.37,13.99
2004,12,31,"NAPL",14.2629,14.46,14.19
2004,12,31,"SCDI",14.1784,14.35,13.91
2004,12,31,"SCTW",14.3475,14.49,14.15
2005,1,1,"ABUR",14.3839,14.61,14.21
2005,1,1,"AHND",14.5433,14.61,14.45
2005,1,1,"AQUE",14.476,14.66,14.4
2005,1,1,"BULL",14.3487,14.54,14.15
2005,1,1,"CARP",14.535,14.67,14.27
2005,1,1,"GOLB",14.5009,14.61,14.34
2005,1,1,"IVEE",14.566,14.67,14.44
2005,1,1,"MOHK",14.4261,14.87,14.17
2005,1,1,"NAPL",14.4742,14.72,14.02
2005,1,1,"SCDI",14.0866,14.35,13.64
2005,1,1,"SCTW",14.2965,14.41,13.98
2005,1,2,"ABUR",14.6206,14.78,14.37
2005,1,2,"AHND",14.49,14.61,14.45
2005,1,2,"AQUE",14.5056,14.66,14.4
2005,1,2,"BULL",14.2736,14.45,14.15
2005,1,2,"CARP",14.517,14.75,14.27
2005,1,2,"GOLB",14.5885,14.78,14.34
2005,1,2,"IVEE",14.6145,14.93,14.36
2005,1,2,"MOHK",14.735,14.99,14.34
2005,1,2,"NAPL",14.4514,14.72,14.19
2005,1,2,"SCDI",13.8909,14,13.57
2005,1,2,"SCTW",14.0758,14.15,13.89
2005,1,3,"ABUR",14.4297,14.61,14.21
2005,1,3,"AHND",14.4137,14.61,14.14
2005,1,3,"AQUE",14.3984,14.66,13.88
2005,1,3,"BULL",14.2511,14.37,14.15
2005,1,3,"CARP",14.4325,14.67,14.27
2005,1,3,"GOLB",14.2844,14.52,14.16
2005,1,3,"IVEE",14.5115,14.84,14.36
2005,1,3,"MOHK",14.1976,14.43,13.99
2005,1,3,"NAPL",14.6481,14.81,14.45
2005,1,3,"SCDI",13.933,14.16,13.73
2005,1,3,"SCTW",14.1521,14.41,13.89
2005,1,4,"ABUR",14.4322,14.61,14.21
2005,1,4,"AHND",14.71,14.92,14.45
2005,1,4,"AQUE",14.6808,14.81,14.49
2005,1,4,"BULL",14.1188,14.37,13.89
2005,1,4,"CARP",14.5929,14.75,14.27
2005,1,4,"GOLB",14.3456,14.52,14.25
2005,1,4,"IVEE",14.4801,14.62,14.33
2005,1,4,"MOHK",14.3525,14.52,14.06
2005,1,4,"NAPL",14.4993,14.81,14.19
2005,1,4,"SCDI",13.8618,14.17,13.66
2005,1,4,"SCTW",14.1029,14.24,13.89
2005,1,5,"ABUR",14.5161,14.78,14.21
2005,1,5,"AHND",14.88,14.92,14.76
2005,1,5,"AQUE",14.8083,14.84,14.76
2005,1,5,"BULL",14.1049,14.37,13.81
2005,1,5,"CARP",14.5145,14.75,14.11
2005,1,5,"GOLB",14.4705,14.69,14.16
2005,1,5,"IVEE",14.5769,14.84,14.36
2005,1,5,"MOHK",14.6303,14.87,14.37
2005,1,5,"NAPL",14.4152,14.72,14.19
2005,1,5,"SCDI",14.1702,14.35,13.91
2005,1,5,"SCTW",14.276,14.67,14.07
2005,1,6,"ABUR",14.5203,14.69,14.37
2005,1,6,"AHND",14.5996,14.76,14.45
2005,1,6,"AQUE",14.5303,14.84,14.31
2005,1,6,"BULL",14.219,14.54,13.98
2005,1,6,"CARP",14.3064,14.58,13.96
2005,1,6,"GOLB",14.5754,14.78,14.25
2005,1,6,"IVEE",14.7136,14.84,14.36
2005,1,6,"MOHK",14.4859,14.69,14.21
2005,1,6,"NAPL",14.4517,14.72,14.19
2005,1,6,"SCDI",14.0982,14.17,13.99
2005,1,6,"SCTW",14.2527,14.41,14.07
2005,1,7,"ABUR",14.5217,14.78,14.06
2005,1,7,"AHND",14.361,14.61,14.14
2005,1,7,"AQUE",14.3046,14.5,14.03
2005,1,7,"BULL",14.1204,14.37,13.81
2005,1,7,"CARP",14.3386,14.58,14.11
2005,1,7,"GOLB",14.4841,14.78,14.08
2005,1,7,"IVEE",14.3907,14.76,14.18
2005,1,7,"MOHK",14.4105,14.78,13.9
2005,1,7,"NAPL",14.5851,14.81,14.36
2005,1,7,"SCDI",13.8186,14.16,12.98
2005,1,7,"SCTW",14.0921,14.32,13.38
2005,1,8,"ABUR",14.2795,14.52,13.9
2005,1,8,"AHND",14.46,14.61,14.29
2005,1,8,"AQUE",14.5077,14.67,14.31
2005,1,8,"BULL",14.1955,14.45,13.98
2005,1,8,"CARP",14.3651,14.67,14.11
2005,1,8,"GOLB",14.2476,14.34,14.16
2005,1,8,"IVEE",14.509,14.84,14.27
2005,1,8,"MOHK",14.2659,14.37,14.06
2005,1,8,"NAPL",14.6078,14.89,14.28
2005,1,8,"SCDI",13.754,14,13.56
2005,1,8,"SCTW",13.9996,14.15,13.72
2005,1,9,"ABUR",14.3233,14.52,14.06
2005,1,9,"AHND",14.614,14.76,14.45
2005,1,9,"AQUE",14.589,14.81,14.4
2005,1,9,"BULL",14.2721,14.54,14.15
2005,1,9,"CARP",14.3931,14.49,14.27
2005,1,9,"GOLB",14.3135,14.52,14.16
2005,1,9,"IVEE",14.4747,14.76,14.36
2005,1,9,"MOHK",14.4589,14.68,14.34
2005,1,9,"NAPL",14.6332,14.89,14.45
2005,1,9,"SCDI",14.0795,14.53,13.4
2005,1,9,"SCTW",14.1652,14.41,13.89
2005,1,10,"ABUR",14.445,14.52,14.37
2005,1,10,"AHND",14.7287,14.76,14.61
2005,1,10,"AQUE",14.6816,14.81,14.58
2005,1,10,"BULL",14.5358,14.8,14.32
2005,1,10,"CARP",14.4867,14.67,14.27
2005,1,10,"GOLB",14.5066,14.61,14.42
2005,1,10,"IVEE",14.6096,14.67,14.44
2005,1,10,"MOHK",14.5341,14.61,14.52
2005,1,10,"NAPL",14.5456,14.63,14.45
2005,1,10,"SCDI",14.4866,14.88,13.4
2005,1,10,"SCTW",14.585,14.93,13.64
2005,1,11,"ABUR",14.4775,14.61,14.37
2005,1,11,"AHND",14.7573,14.92,14.61
2005,1,11,"AQUE",14.7484,14.81,14.66
2005,1,11,"BULL",14.7342,14.89,14.58
2005,1,11,"CARP",14.608,14.75,14.42
2005,1,11,"GOLB",14.5525,14.61,14.51
2005,1,11,"IVEE",14.6527,14.76,14.53
2005,1,11,"MOHK",14.6157,14.78,14.52
2005,1,11,"NAPL",14.5634,14.72,14.45
2005,1,11,"SCDI",14.5727,14.94,13.04
2005,1,11,"SCTW",14.4858,15.02,12.78
2005,1,12,"ABUR",14.5673,14.78,14.21
2005,1,12,"AHND",14.7967,14.92,14.76
2005,1,12,"AQUE",14.7721,14.84,14.66
2005,1,12,"BULL",14.6507,14.89,14.41
2005,1,12,"CARP",14.5371,14.75,14.27
2005,1,12,"GOLB",14.768,14.87,14.6
2005,1,12,"IVEE",14.7682,14.84,14.67
2005,1,12,"MOHK",14.7381,14.87,14.68
2005,1,12,"NAPL",14.6889,14.81,14.54
2005,1,12,"SCDI",14.3832,14.53,14.34
2005,1,12,"SCTW",14.6025,14.76,14.49
2005,1,13,"ABUR",14.5962,14.87,14.37
2005,1,13,"AHND",14.7515,14.92,14.61
2005,1,13,"AQUE",14.7875,15.12,14.49
2005,1,13,"BULL",14.509,14.8,14.15
2005,1,13,"CARP",14.6829,14.84,14.58
2005,1,13,"GOLB",14.7272,14.87,14.68
2005,1,13,"IVEE",14.6364,14.76,14.27
2005,1,13,"MOHK",14.6512,15.04,14.34
2005,1,13,"NAPL",14.6356,14.81,14.45
2005,1,13,"SCDI",14.2753,14.44,13.99
2005,1,13,"SCTW",14.476,14.67,14.41
2005,1,14,"ABUR",14.4822,14.61,14.37
2005,1,14,"AHND",14.6294,14.76,14.45
2005,1,14,"AQUE",14.7091,14.81,14.4
2005,1,14,"BULL",14.3594,14.63,13.98
2005,1,14,"CARP",14.6042,14.67,14.42
2005,1,14,"GOLB",14.6418,14.78,14.6
2005,1,14,"IVEE",14.4416,14.59,14.18
2005,1,14,"MOHK",14.4915,14.69,14.21
2005,1,14,"NAPL",14.5484,14.72,14.36
2005,1,14,"SCDI",14.141,14.35,13.91
2005,1,14,"SCTW",14.3277,14.76,13.89
2005,1,15,"ABUR",14.4348,14.61,14.21
2005,1,15,"AHND",14.6248,14.92,14.45
2005,1,15,"AQUE",14.6236,14.67,14.49
2005,1,15,"BULL",14.4135,14.72,14.15
2005,1,15,"CARP",14.4579,14.75,14.27
2005,1,15,"GOLB",14.5309,14.61,14.51
2005,1,15,"IVEE",14.4489,14.59,14.18
2005,1,15,"MOHK",14.5972,14.87,14.52
2005,1,15,"NAPL",14.4271,14.63,14.19
2005,1,15,"SCDI",14.2617,14.44,14
2005,1,15,"SCTW",14.4821,14.93,14.24
2005,1,16,"ABUR",14.3548,14.52,14.06
2005,1,16,"AHND",14.6044,14.76,14.45
2005,1,16,"AQUE",14.6053,14.81,14.4
2005,1,16,"BULL",14.3869,14.63,14.15
2005,1,16,"CARP",14.3648,14.49,14.27
2005,1,16,"GOLB",14.5131,14.61,14.42
2005,1,16,"IVEE",14.3586,14.59,14.09
2005,1,16,"MOHK",14.5187,14.69,14.34
2005,1,16,"NAPL",14.3498,14.54,14.19
2005,1,16,"SCDI",14.349,14.6,13.91
2005,1,16,"SCTW",14.4829,14.67,13.98
2005,1,17,"ABUR",14.3108,14.43,14.21
2005,1,17,"AHND",14.4933,14.61,14.29
2005,1,17,"AQUE",14.5226,14.67,14.4
2005,1,17,"BULL",14.3003,14.72,13.98
2005,1,17,"CARP",14.521,14.67,14.42
2005,1,17,"GOLB",14.5291,14.61,14.42
2005,1,17,"IVEE",14.2276,14.5,14.01
2005,1,17,"MOHK",14.4498,14.83,14.17
2005,1,17,"NAPL",14.331,14.54,14.19
2005,1,17,"SCDI",14.1894,14.53,13.83
2005,1,17,"SCTW",14.4071,14.67,13.98
2005,1,18,"ABUR",14.2992,14.43,14.06
2005,1,18,"AHND",14.5858,14.76,14.45
2005,1,18,"AQUE",14.6021,14.81,14.4
2005,1,18,"BULL",14.2392,14.54,14.06
2005,1,18,"CARP",14.6498,14.84,14.42
2005,1,18,"GOLB",14.6176,14.77,14.51
2005,1,18,"IVEE",14.4201,14.5,14.36
2005,1,18,"MOHK",14.4746,14.96,14.21
2005,1,18,"NAPL",14.3444,14.46,14.19
2005,1,18,"SCDI",14.0615,14.42,13.91
2005,1,18,"SCTW",14.4646,14.76,14.15
2005,1,19,"ABUR",14.3786,14.61,14.21
2005,1,19,"AHND",14.6781,14.92,14.45
2005,1,19,"AQUE",14.76,14.97,14.66
2005,1,19,"BULL",14.464,14.72,14.23
2005,1,19,"CARP",14.7534,15.01,14.58
2005,1,19,"GOLB",14.6495,14.95,14.51
2005,1,19,"IVEE",14.4786,14.79,14.36
2005,1,19,"MOHK",14.6299,15.04,14.37
2005,1,19,"NAPL",14.3995,14.54,14.28
2005,1,19,"SCDI",13.9606,14.09,13.74
2005,1,19,"SCTW",14.094,14.32,13.81
2005,1,20,"ABUR",14.5142,14.78,14.37
2005,1,20,"AHND",14.88,15.55,14.29
2005,1,20,"AQUE",14.933,15.28,14.58
2005,1,20,"BULL",14.7353,14.97,14.49
2005,1,20,"CARP",14.8824,15.36,14.58
2005,1,20,"GOLB",14.7222,15.03,14.51
2005,1,20,"IVEE",14.6365,14.84,14.5
2005,1,20,"MOHK",14.7448,15.22,14.52
2005,1,20,"NAPL",14.452,14.63,14.11
2005,1,20,"SCDI",13.9791,14.17,13.73
2005,1,20,"SCTW",14.2344,14.67,13.98
2005,1,21,"ABUR",14.4615,14.78,14.06
2005,1,21,"AHND",15.1067,15.55,14.76
2005,1,21,"AQUE",15.0734,15.43,14.81
2005,1,21,"BULL",14.7673,15.14,14.58
2005,1,21,"CARP",14.8961,15.27,14.58
2005,1,21,"GOLB",14.852,15.21,14.68
2005,1,21,"IVEE",14.6471,14.88,14.44
2005,1,21,"MOHK",14.7404,14.99,14.52
2005,1,21,"NAPL",14.5681,14.89,14.2
2005,1,21,"SCDI",14.305,14.88,13.99
2005,1,21,"SCTW",14.5017,14.93,14.24
2005,1,22,"ABUR",14.5855,15.12,14.21
2005,1,22,"AHND",15.1521,15.55,14.76
2005,1,22,"AQUE",15.1448,15.28,14.93
2005,1,22,"BULL",14.7867,15.23,14.32
2005,1,22,"CARP",14.8694,15.1,14.58
2005,1,22,"GOLB",14.8448,15.38,14.61
2005,1,22,"IVEE",14.6104,15.02,14.27
2005,1,22,"MOHK",14.8839,15.56,14.52
2005,1,22,"NAPL",14.7356,15.32,14.28
2005,1,22,"SCDI",14.6826,15.23,13.83
2005,1,22,"SCTW",14.9002,15.37,14.07
2005,1,23,"ABUR",14.6792,15.04,14.37
2005,1,23,"AHND",15.204,15.39,14.76
2005,1,23,"AQUE",15.0478,15.43,14.4
2005,1,23,"BULL",14.8372,15.14,14.41
2005,1,23,"CARP",15.0731,15.27,14.89
2005,1,23,"GOLB",15.0123,15.3,14.86
2005,1,23,"IVEE",14.869,15.19,14.62
2005,1,23,"MOHK",14.8915,15.15,14.68
2005,1,23,"NAPL",14.777,15.15,14.45
2005,1,23,"SCDI",14.491,14.88,14.08
2005,1,23,"SCTW",14.9498,15.19,14.15
2005,1,24,"ABUR",14.8441,15.12,14.52
2005,1,24,"AHND",15.0412,15.55,14.61
2005,1,24,"AQUE",14.953,15.46,14.58
2005,1,24,"BULL",14.9785,15.32,14.58
2005,1,24,"CARP",15.0155,15.27,14.89
2005,1,24,"GOLB",15.1004,15.38,14.94
2005,1,24,"IVEE",14.9123,15.32,14.71
2005,1,24,"MOHK",15.1293,15.39,14.83
2005,1,24,"NAPL",14.872,15.23,14.54
2005,1,24,"SCDI",14.4014,14.88,13.64
2005,1,24,"SCTW",14.8312,15.28,14.24
2005,1,25,"ABUR",14.8849,15.12,14.52
2005,1,25,"AHND",15.4933,15.71,15.39
2005,1,25,"AQUE",15.4126,15.59,15.19
2005,1,25,"BULL",15.1884,15.4,15.01
2005,1,25,"CARP",15.1268,15.36,14.89
2005,1,25,"GOLB",15.2735,15.3,15.21
2005,1,25,"IVEE",15.1615,15.28,15.06
2005,1,25,"MOHK",15.2081,15.39,14.96
2005,1,25,"NAPL",15.0545,15.41,14.88
2005,1,25,"SCDI",14.4077,15.03,13.47
2005,1,25,"SCTW",14.7827,15.37,14.41
2005,1,26,"ABUR",14.9677,15.21,14.52
2005,1,26,"AHND",15.3167,15.39,15.23
2005,1,26,"AQUE",15.2981,15.43,15.19
2005,1,26,"BULL",15.1645,15.32,15.01
2005,1,26,"CARP",15.2245,15.36,15.05
2005,1,26,"GOLB",15.2944,15.38,15.21
2005,1,26,"IVEE",15.2344,15.32,15.14
2005,1,26,"MOHK",15.2066,15.31,14.99
2005,1,26,"NAPL",15.1619,15.41,14.97
2005,1,26,"SCDI",14.3614,14.86,13.91
2005,1,26,"SCTW",14.5079,14.84,13.98
2005,1,27,"ABUR",14.7251,15.21,14.52
2005,1,27,"AHND",15.2227,15.39,14.92
2005,1,27,"AQUE",15.2226,15.28,15.11
2005,1,27,"BULL",14.9697,15.23,14.67
2005,1,27,"CARP",15.1685,15.36,14.89
2005,1,27,"GOLB",15.1521,15.3,14.94
2005,1,27,"IVEE",15.0133,15.28,14.71
2005,1,27,"MOHK",14.9897,15.31,14.83
2005,1,27,"NAPL",14.9977,15.15,14.88
2005,1,27,"SCDI",14.6835,15.06,13.74
2005,1,27,"SCTW",14.8652,15.11,14.15
2005,1,28,"ABUR",14.8231,15.04,14.68
2005,1,28,"AHND",15.1831,15.23,15.08
2005,1,28,"AQUE",15.165,15.28,15.02
2005,1,28,"BULL",14.8513,15.06,14.58
2005,1,28,"CARP",14.995,15.18,14.89
2005,1,28,"GOLB",14.9947,15.12,14.86
2005,1,28,"IVEE",14.9877,15.19,14.88
2005,1,28,"MOHK",14.9623,15.15,14.83
2005,1,28,"NAPL",14.9129,15.15,14.71
2005,1,28,"SCDI",14.4225,14.97,13.82
2005,1,28,"SCTW",14.544,15.02,14.07
2005,1,29,"ABUR",14.7128,15.04,14.37
2005,1,29,"AHND",14.8656,15.23,14.45
2005,1,29,"AQUE",14.8118,15.12,14.31
2005,1,29,"BULL",14.5373,14.97,14.06
2005,1,29,"CARP",14.8878,15.18,14.58
2005,1,29,"GOLB",14.9521,15.3,14.77
2005,1,29,"IVEE",14.8844,15.02,14.79
2005,1,29,"MOHK",14.8305,15.15,14.61
2005,1,29,"NAPL",14.609,15.06,14.28
2005,1,29,"SCDI",14.3903,14.62,14.08
2005,1,29,"SCTW",14.5271,14.67,14.24
2005,1,30,"ABUR",14.2053,14.78,13.59
2005,1,30,"AHND",14.2694,14.61,13.83
2005,1,30,"AQUE",14.3063,14.81,13.97
2005,1,30,"BULL",14.1924,14.72,13.81
2005,1,30,"CARP",14.5756,15.01,14.27
2005,1,30,"GOLB",14.5895,15.04,14.34
2005,1,30,"IVEE",14.5909,14.88,14.44
2005,1,30,"MOHK",14.5943,15.22,14.34
2005,1,30,"NAPL",14.3067,14.54,14.19
2005,1,30,"SCDI",14.3103,14.35,14.25
2005,1,30,"SCTW",14.4642,14.58,14.32
2005,1,31,"ABUR",14.4052,14.95,13.74
2005,1,31,"AHND",14.3465,15.08,14.14
2005,1,31,"AQUE",14.3041,14.81,13.97
2005,1,31,"BULL",14.1976,14.54,13.98
2005,1,31,"CARP",14.556,14.84,14.27
2005,1,31,"GOLB",14.6028,15.04,14.34
2005,1,31,"IVEE",14.5053,14.84,14.18
2005,1,31,"MOHK",14.7191,15.15,14.37
2005,1,31,"NAPL",14.383,14.63,14.19
2005,1,31,"SCDI",14.2503,14.35,14.16
2005,1,31,"SCTW",14.4388,14.67,14.32
2005,2,1,"ABUR",14.2847,14.61,13.9
2005,2,1,"AHND",14.4185,14.76,14.29
